url,slug,title,category,published_date,word_count,intent_cluster,product_relevance,health_sensitive,author_present,reviewer_present,published_at_present,updated_at_present,sources_present,methodology_present,disclosure_present,search_console_status,backlink_status,provisional_action,provisional_destination,cannibalisation_signal,notes
/blog/thyroid-hormones-muscle-building-metabolism,thyroid-hormones-muscle-building-metabolism,"Thyroid Hormones, Training, and Muscle: A Clinical Evidence Guide",,,520,progression_and_effort,low,yes,no,no,no,yes,no,no,no,unknown,unknown,NOINDEX_OR_EXPERT_REVIEW,/progressive-overload,shared source-only cluster: progression_and_effort (45 URLs),Health-sensitive topic requires source and review audit before acquisition use.
/blog/time-under-tension-hypertrophy-science,time-under-tension-hypertrophy-science,Time Under Tension and Hypertrophy: What Tempo Can—and Cannot—Do,,,703,general_training,low,yes,no,no,no,yes,no,no,no,unknown,unknown,NOINDEX_OR_EXPERT_REVIEW,/blog,shared source-only cluster: general_training (79 URLs),Health-sensitive topic requires source and review audit before acquisition use.
/blog/tongkat-ali-testosterone-supplementation-lifters,tongkat-ali-testosterone-supplementation-lifters,Tongkat Ali for Lifters: What the Testosterone Evidence Shows,,,705,nutrition_and_supplements,low,yes,no,no,no,yes,no,no,no,unknown,unknown,NOINDEX_OR_EXPERT_REVIEW,/blog,shared source-only cluster: nutrition_and_supplements (48 URLs),Health-sensitive topic requires source and review audit before acquisition use.
/blog/train-through-soreness-vs-rest,train-through-soreness-vs-rest,Training With Muscle Soreness: When to Modify or Rest,,,1002,recovery_and_health,low,yes,no,no,no,yes,no,no,no,unknown,unknown,NOINDEX_OR_EXPERT_REVIEW,/blog,shared source-only cluster: recovery_and_health (52 URLs),Health-sensitive topic requires source and review audit before acquisition use.
/blog/training-age-hypertrophy-beginner-advanced,training-age-hypertrophy-beginner-advanced,Training Age and Muscle Growth: Why Progress Slows,,,954,general_training,low,yes,no,no,no,yes,no,no,no,unknown,unknown,NOINDEX_OR_EXPERT_REVIEW,/blog,shared source-only cluster: general_training (79 URLs),Health-sensitive topic requires source and review audit before acquisition use.
/blog/training-around-injuries-keep-gains-banged-up,training-around-injuries-keep-gains-banged-up,Training Around an Injury: A Safer Decision Framework,,,1019,recovery_and_health,low,yes,no,no,no,yes,no,no,no,unknown,unknown,NOINDEX_OR_EXPERT_REVIEW,/blog,shared source-only cluster: recovery_and_health (52 URLs),Health-sensitive topic requires source and review audit before acquisition use.
/blog/training-density-hypertrophy-optimization,training-density-hypertrophy-optimization,Training Density for Muscle Growth: Use Time Without Chasing Fatigue,,,699,volume_and_programming,medium,no,no,no,no,yes,no,no,no,unknown,unknown,REVIEW_AFTER_SEARCH_CONSOLE,/tools/weekly-volume-checker,shared source-only cluster: volume_and_programming (41 URLs),Source-only inventory; demand and links not yet checked.
/blog/training-frequency-muscle-growth-2025,training-frequency-muscle-growth-2025,Training Frequency for Muscle Growth: How Often Should You Lift?,,,575,volume_and_programming,low,no,no,no,no,yes,no,no,no,unknown,unknown,REVIEW_AFTER_SEARCH_CONSOLE,/tools/weekly-volume-checker,shared source-only cluster: volume_and_programming (41 URLs),Source-only inventory; demand and links not yet checked.
/blog/training-fundamentals-muscle-growth,training-fundamentals-muscle-growth,Training Fundamentals for Muscle Growth,Training,,737,progression_and_effort,medium,yes,no,no,no,yes,no,no,no,unknown,unknown,REVIEW_AFTER_SEARCH_CONSOLE,/progressive-overload,shared source-only cluster: progression_and_effort (45 URLs),Health-sensitive topic requires source and review audit before acquisition use.
/blog/training-hard-enough-body-signals,training-hard-enough-body-signals,How to Know If You're Training Hard Enough Without Tracking Everything,,,1016,general_training,low,yes,no,no,no,yes,no,no,no,unknown,unknown,NOINDEX_OR_EXPERT_REVIEW,/blog,shared source-only cluster: general_training (79 URLs),Health-sensitive topic requires source and review audit before acquisition use.
/blog/training-load-management-recovery-metrics,training-load-management-recovery-metrics,Training Load Management: How to Use Recovery Data,,,1015,recovery_and_health,low,yes,no,no,no,yes,no,no,no,unknown,unknown,NOINDEX_OR_EXPERT_REVIEW,/blog,shared source-only cluster: recovery_and_health (52 URLs),Health-sensitive topic requires source and review audit before acquisition use.
/blog/training-longevity-strength-decline-age-35,training-longevity-strength-decline-age-35,Strength Training After 35: What Ageing Research Actually Shows,,,843,exercise_selection,low,yes,no,no,no,yes,no,no,no,unknown,unknown,NOINDEX_OR_EXPERT_REVIEW,/blog,shared source-only cluster: exercise_selection (36 URLs),Health-sensitive topic requires source and review audit before acquisition use.
/blog/training-partners-spotters-strength-science,training-partners-spotters-strength-science,The Science of Training Partners: How Spotters Unlock Greater Strength Gains,,,781,general_training,low,yes,no,no,no,yes,no,no,no,unknown,unknown,NOINDEX_OR_EXPERT_REVIEW,/blog,shared source-only cluster: general_training (79 URLs),Health-sensitive topic requires source and review audit before acquisition use.
/blog/training-split-science-hypertrophy,training-split-science-hypertrophy,Training Splits: How to Choose a Routine That Builds Muscle,,,519,volume_and_programming,low,no,no,no,no,yes,no,no,no,unknown,unknown,REVIEW_AFTER_SEARCH_CONSOLE,/tools/weekly-volume-checker,shared source-only cluster: volume_and_programming (41 URLs),Source-only inventory; demand and links not yet checked.
/blog/training-to-failure-proximity,training-to-failure-proximity,Training to Failure: How Close Is Close Enough?,,,550,general_training,low,no,no,no,no,yes,no,no,no,unknown,unknown,REVIEW_AFTER_SEARCH_CONSOLE,/blog,shared source-only cluster: general_training (79 URLs),Source-only inventory; demand and links not yet checked.
/blog/training-volume-sets-muscle-growth-2026,training-volume-sets-muscle-growth-2026,Training Volume for Muscle Growth: How to Choose Weekly Sets,,,794,volume_and_programming,low,no,no,no,no,yes,no,no,no,unknown,unknown,REVIEW_AFTER_SEARCH_CONSOLE,/tools/weekly-volume-checker,shared source-only cluster: volume_and_programming (41 URLs),Source-only inventory; demand and links not yet checked.
/blog/training-while-sick-when-to-push-rest,training-while-sick-when-to-push-rest,Training While Sick: When to Rest and How to Return,,,841,general_training,low,yes,no,no,no,yes,no,no,no,unknown,unknown,NOINDEX_OR_EXPERT_REVIEW,/blog,shared source-only cluster: general_training (79 URLs),Health-sensitive topic requires source and review audit before acquisition use.
/blog/training-while-sleep-deprived-lifting-science,training-while-sleep-deprived-lifting-science,Training After Poor Sleep: How to Make a Safer Decision,,,597,recovery_and_health,low,yes,no,no,no,yes,no,no,no,unknown,unknown,NOINDEX_OR_EXPERT_REVIEW,/blog,shared source-only cluster: recovery_and_health (52 URLs),Health-sensitive topic requires source and review audit before acquisition use.
/blog/ultimate-science-muscle-hypertrophy-guide,ultimate-science-muscle-hypertrophy-guide,Muscle Hypertrophy: An Evidence-Based Training and Nutrition Guide,Science,,1798,nutrition_and_supplements,low,yes,no,no,no,yes,no,no,no,unknown,unknown,NOINDEX_OR_EXPERT_REVIEW,/blog,shared source-only cluster: nutrition_and_supplements (48 URLs),Health-sensitive topic requires source and review audit before acquisition use.
/blog/unilateral-training-single-limb-gains,unilateral-training-single-limb-gains,Unilateral Training: When Single-Limb Work Helps,,,929,exercise_selection,low,yes,no,no,no,yes,no,no,no,unknown,unknown,NOINDEX_OR_EXPERT_REVIEW,/blog,shared source-only cluster: exercise_selection (36 URLs),Health-sensitive topic requires source and review audit before acquisition use.
/blog/urolithin-a-mitophagy-muscle-health,urolithin-a-mitophagy-muscle-health,Urolithin A for Muscle Health: What Human Trials Show,Supplements,2026-02-25,508,general_training,low,yes,no,no,no,yes,no,no,no,unknown,unknown,NOINDEX_OR_EXPERT_REVIEW,/blog,shared source-only cluster: general_training (79 URLs),Health-sensitive topic requires source and review audit before acquisition use.
/blog/vagal-tone-training-recovery,vagal-tone-training-recovery,"Vagal Tone, HRV, and Training Recovery: Use the Signals Carefully",,,637,recovery_and_health,low,yes,no,no,no,yes,no,no,no,unknown,unknown,NOINDEX_OR_EXPERT_REVIEW,/blog,shared source-only cluster: recovery_and_health (52 URLs),Health-sensitive topic requires source and review audit before acquisition use.
/blog/velocity-based-training-science-2026,velocity-based-training-science-2026,Velocity-Based Training: What the Measurement Can Add,,,602,volume_and_programming,low,no,no,no,no,yes,no,no,no,unknown,unknown,REVIEW_AFTER_SEARCH_CONSOLE,/tools/weekly-volume-checker,shared source-only cluster: volume_and_programming (41 URLs),Source-only inventory; demand and links not yet checked.
/blog/vitamin-d-muscle-building-strength-science,vitamin-d-muscle-building-strength-science,Vitamin D and Muscle Building: What Trials Actually Show,Supplements,2026-02-27,847,nutrition_and_supplements,low,yes,no,no,no,yes,no,no,no,unknown,unknown,NOINDEX_OR_EXPERT_REVIEW,/blog,shared source-only cluster: nutrition_and_supplements (48 URLs),Health-sensitive topic requires source and review audit before acquisition use.
/blog/vitamin-d-supplementation-strength-athletes,vitamin-d-supplementation-strength-athletes,"Vitamin D for Strength Athletes: Test First, Supplement Carefully",Supplements,2026-03-02,748,nutrition_and_supplements,low,yes,no,no,no,yes,no,no,no,unknown,unknown,NOINDEX_OR_EXPERT_REVIEW,/blog,shared source-only cluster: nutrition_and_supplements (48 URLs),Health-sensitive topic requires source and review audit before acquisition use.
/blog/vitamin-k2-strength-athletes-bone-health,vitamin-k2-strength-athletes-bone-health,"Vitamin K2, Bone Health, and Strength Training",Supplements,2026-02-28,793,nutrition_and_supplements,low,yes,no,no,no,yes,no,no,no,unknown,unknown,NOINDEX_OR_EXPERT_REVIEW,/blog,shared source-only cluster: nutrition_and_supplements (48 URLs),Health-sensitive topic requires source and review audit before acquisition use.
/blog/wave-loading-hypertrophy-practical-guide,wave-loading-hypertrophy-practical-guide,Wave Loading for Hypertrophy: A Flexible Periodization Option,,,594,progression_and_effort,low,yes,no,no,no,yes,no,no,no,unknown,unknown,NOINDEX_OR_EXPERT_REVIEW,/progressive-overload,shared source-only cluster: progression_and_effort (45 URLs),Health-sensitive topic requires source and review audit before acquisition use.
/blog/what-women-want-muscular-men-science,what-women-want-muscular-men-science,Muscularity and Attraction: What Research Can—and Cannot—Tell Us,General,,817,general_training,low,yes,no,no,no,yes,no,no,no,unknown,unknown,NOINDEX_OR_EXPERT_REVIEW,/blog,shared source-only cluster: general_training (79 URLs),Health-sensitive topic requires source and review audit before acquisition use.
/blog/why-workout-apps-dont-work,why-workout-apps-dont-work,Why Most Workout Apps Don't Work: The Problem With Generic Programming,,2026-03-04,629,workout_apps_migration,medium,no,no,no,no,yes,no,no,no,unknown,unknown,KEEP_AND_IMPROVE,/hevy-alternative,shared source-only cluster: workout_apps_migration (18 URLs),Source-only inventory; demand and links not yet checked.
/blog/women-men-muscle-building-2025-research,women-men-muscle-building-2025-research,Women and Muscle Building: What the Research Actually Shows,,,689,general_training,low,yes,no,no,no,yes,no,no,no,unknown,unknown,NOINDEX_OR_EXPERT_REVIEW,/blog,shared source-only cluster: general_training (79 URLs),Health-sensitive topic requires source and review audit before acquisition use.
/blog/work-capacity-training-foundation-gains,work-capacity-training-foundation-gains,Work Capacity for Lifters: Build More Useful Training Tolerance,,,665,recovery_and_health,low,yes,no,no,no,yes,no,no,no,unknown,unknown,NOINDEX_OR_EXPERT_REVIEW,/blog,shared source-only cluster: recovery_and_health (52 URLs),Health-sensitive topic requires source and review audit before acquisition use.
/blog/workout-app-not-building-muscle,workout-app-not-building-muscle,Why Your Workout App May Not Be Helping You Progress,,2026-03-04,819,workout_apps_migration,medium,yes,no,no,no,yes,no,no,no,unknown,unknown,KEEP_AND_IMPROVE,/hevy-alternative,shared source-only cluster: workout_apps_migration (18 URLs),Health-sensitive topic requires source and review audit before acquisition use.
/blog/zinc-muscle-building-testosterone-science,zinc-muscle-building-testosterone-science,"Zinc, Training, and Testosterone: Food First, Claims Second",,,523,general_training,low,yes,no,no,no,yes,no,no,no,unknown,unknown,NOINDEX_OR_EXPERT_REVIEW,/blog,shared source-only cluster: general_training (79 URLs),Health-sensitive topic requires source and review audit before acquisition use.
/blog/zone-2-cardio-strength-athletes-gains,zone-2-cardio-strength-athletes-gains,"Zone 2 Cardio for Lifters: Benefits, Tradeoffs, and Setup",,,915,recovery_and_health,low,yes,no,no,no,yes,no,no,no,unknown,unknown,NOINDEX_OR_EXPERT_REVIEW,/blog,shared source-only cluster: recovery_and_health (52 URLs),Health-sensitive topic requires source and review audit before acquisition use.
/workout-tracker,workout-tracker,workout tracker,acquisition/tool,,,workout_apps_migration,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_AND_MEASURE,/workout-tracker,shared source-only cluster: workout_apps_migration (18 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
/gym-workout-planner,gym-workout-planner,gym workout planner,acquisition/tool,,,volume_and_programming,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_AND_MEASURE,/gym-workout-planner,shared source-only cluster: volume_and_programming (41 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
/progressive-overload,progressive-overload,progressive overload,acquisition/tool,,,progression_and_effort,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_AND_MEASURE,/progressive-overload,shared source-only cluster: progression_and_effort (45 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
/hevy-alternative,hevy-alternative,Hevy alternative,acquisition/tool,,,workout_apps_migration,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_AND_MEASURE,/hevy-alternative,shared source-only cluster: workout_apps_migration (18 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
/strong-alternative,strong-alternative,Strong alternative,acquisition/tool,,,workout_apps_migration,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_AND_MEASURE,/strong-alternative,shared source-only cluster: workout_apps_migration (18 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
/fitnotes-alternative,fitnotes-alternative,FitNotes alternative,acquisition/tool,,,workout_apps_migration,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_AND_MEASURE,/fitnotes-alternative,shared source-only cluster: workout_apps_migration (18 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
/tools/next-set-calculator,next-set-calculator,Next Set Calculator,acquisition/tool,,,progression_and_effort,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_OR_REVIEW_WITH_SEARCH_CONSOLE,/tools/next-set-calculator,shared source-only cluster: progression_and_effort (45 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
/tools/rir-calculator,rir-calculator,RIR Calculator,acquisition/tool,,,progression_and_effort,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_OR_REVIEW_WITH_SEARCH_CONSOLE,/tools/rir-calculator,shared source-only cluster: progression_and_effort (45 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
/tools/one-rep-max-calculator,one-rep-max-calculator,1RM Calculator,acquisition/tool,,,progression_and_effort,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_OR_REVIEW_WITH_SEARCH_CONSOLE,/tools/one-rep-max-calculator,shared source-only cluster: progression_and_effort (45 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
/tools/strength-level-calculator,strength-level-calculator,Strength Level Calculator,acquisition/tool,,,general_training,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_OR_REVIEW_WITH_SEARCH_CONSOLE,/tools/strength-level-calculator,shared source-only cluster: general_training (79 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
/tools/plate-calculator,plate-calculator,Plate Calculator,acquisition/tool,,,general_training,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_OR_REVIEW_WITH_SEARCH_CONSOLE,/tools/plate-calculator,shared source-only cluster: general_training (79 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
/tools/smart-warm-up-calculator,smart-warm-up-calculator,Smart Warm-Up Calculator,acquisition/tool,,,general_training,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_OR_REVIEW_WITH_SEARCH_CONSOLE,/tools/smart-warm-up-calculator,shared source-only cluster: general_training (79 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
/tools/weekly-volume-checker,weekly-volume-checker,Weekly Volume Checker,acquisition/tool,,,volume_and_programming,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_OR_REVIEW_WITH_SEARCH_CONSOLE,/tools/weekly-volume-checker,shared source-only cluster: volume_and_programming (41 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
/tools/deload-calculator,deload-calculator,Deload Calculator,acquisition/tool,,,recovery_and_health,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_OR_REVIEW_WITH_SEARCH_CONSOLE,/tools/deload-calculator,shared source-only cluster: recovery_and_health (52 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
/tools/workout-split-builder,workout-split-builder,Workout Split Builder,acquisition/tool,,,general_training,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_OR_REVIEW_WITH_SEARCH_CONSOLE,/tools/workout-split-builder,shared source-only cluster: general_training (79 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
/tools/exercise-swap-finder,exercise-swap-finder,Exercise Swap Finder,acquisition/tool,,,exercise_selection,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_OR_REVIEW_WITH_SEARCH_CONSOLE,/tools/exercise-swap-finder,shared source-only cluster: exercise_selection (36 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
/tools/hevy-import-checker,hevy-import-checker,Hevy Import Checker,acquisition/tool,,,workout_apps_migration,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_OR_REVIEW_WITH_SEARCH_CONSOLE,/tools/hevy-import-checker,shared source-only cluster: workout_apps_migration (18 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
/tools/strong-csv-import-checker,strong-csv-import-checker,Strong CSV Import Checker,acquisition/tool,,,workout_apps_migration,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_OR_REVIEW_WITH_SEARCH_CONSOLE,/tools/strong-csv-import-checker,shared source-only cluster: workout_apps_migration (18 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
/tools/fitnotes-csv-import-checker,fitnotes-csv-import-checker,FitNotes CSV Import Checker,acquisition/tool,,,workout_apps_migration,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_OR_REVIEW_WITH_SEARCH_CONSOLE,/tools/fitnotes-csv-import-checker,shared source-only cluster: workout_apps_migration (18 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
/tools/workout-csv-validator,workout-csv-validator,Workout CSV Validator,acquisition/tool,,,general_training,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_OR_REVIEW_WITH_SEARCH_CONSOLE,/tools/workout-csv-validator,shared source-only cluster: general_training (79 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
/tools/rest-time-calculator,rest-time-calculator,Rest Time Calculator,acquisition/tool,,,general_training,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_OR_REVIEW_WITH_SEARCH_CONSOLE,/tools/rest-time-calculator,shared source-only cluster: general_training (79 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
/tools/backoff-set-calculator,backoff-set-calculator,Backoff Set Calculator,acquisition/tool,,,general_training,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_OR_REVIEW_WITH_SEARCH_CONSOLE,/tools/backoff-set-calculator,shared source-only cluster: general_training (79 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
/tools/bench-press-next-set-calculator,bench-press-next-set-calculator,Bench Press Next Set Calculator,acquisition/tool,,,progression_and_effort,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_OR_REVIEW_WITH_SEARCH_CONSOLE,/tools/bench-press-next-set-calculator,shared source-only cluster: progression_and_effort (45 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
/tools/squat-next-set-calculator,squat-next-set-calculator,Squat Next Set Calculator,acquisition/tool,,,progression_and_effort,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_OR_REVIEW_WITH_SEARCH_CONSOLE,/tools/squat-next-set-calculator,shared source-only cluster: progression_and_effort (45 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
/tools/deadlift-next-set-calculator,deadlift-next-set-calculator,Deadlift Next Set Calculator,acquisition/tool,,,progression_and_effort,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_OR_REVIEW_WITH_SEARCH_CONSOLE,/tools/deadlift-next-set-calculator,shared source-only cluster: progression_and_effort (45 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
/tools/overhead-press-next-set-calculator,overhead-press-next-set-calculator,Overhead Press Next Set Calculator,acquisition/tool,,,progression_and_effort,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_OR_REVIEW_WITH_SEARCH_CONSOLE,/tools/overhead-press-next-set-calculator,shared source-only cluster: progression_and_effort (45 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
/tools/leg-press-next-set-calculator,leg-press-next-set-calculator,Leg Press Next Set Calculator,acquisition/tool,,,progression_and_effort,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_OR_REVIEW_WITH_SEARCH_CONSOLE,/tools/leg-press-next-set-calculator,shared source-only cluster: progression_and_effort (45 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
/tools/incline-dumbbell-press-next-set-calculator,incline-dumbbell-press-next-set-calculator,Incline Dumbbell Press Next Set Calculator,acquisition/tool,,,progression_and_effort,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_OR_REVIEW_WITH_SEARCH_CONSOLE,/tools/incline-dumbbell-press-next-set-calculator,shared source-only cluster: progression_and_effort (45 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
/tools/lat-pulldown-next-set-calculator,lat-pulldown-next-set-calculator,Lat Pulldown Next Set Calculator,acquisition/tool,,,progression_and_effort,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_OR_REVIEW_WITH_SEARCH_CONSOLE,/tools/lat-pulldown-next-set-calculator,shared source-only cluster: progression_and_effort (45 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
/tools/barbell-row-next-set-calculator,barbell-row-next-set-calculator,Barbell Row Next Set Calculator,acquisition/tool,,,progression_and_effort,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_OR_REVIEW_WITH_SEARCH_CONSOLE,/tools/barbell-row-next-set-calculator,shared source-only cluster: progression_and_effort (45 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
/tools/romanian-deadlift-next-set-calculator,romanian-deadlift-next-set-calculator,Romanian Deadlift Next Set Calculator,acquisition/tool,,,progression_and_effort,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_OR_REVIEW_WITH_SEARCH_CONSOLE,/tools/romanian-deadlift-next-set-calculator,shared source-only cluster: progression_and_effort (45 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
/tools/bench-press-warm-up-calculator,bench-press-warm-up-calculator,Bench Press Warm-Up Calculator,acquisition/tool,,,exercise_selection,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_OR_REVIEW_WITH_SEARCH_CONSOLE,/tools/bench-press-warm-up-calculator,shared source-only cluster: exercise_selection (36 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
/tools/squat-warm-up-calculator,squat-warm-up-calculator,Squat Warm-Up Calculator,acquisition/tool,,,exercise_selection,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_OR_REVIEW_WITH_SEARCH_CONSOLE,/tools/squat-warm-up-calculator,shared source-only cluster: exercise_selection (36 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
/tools/deadlift-warm-up-calculator,deadlift-warm-up-calculator,Deadlift Warm-Up Calculator,acquisition/tool,,,exercise_selection,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_OR_REVIEW_WITH_SEARCH_CONSOLE,/tools/deadlift-warm-up-calculator,shared source-only cluster: exercise_selection (36 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
/tools/overhead-press-warm-up-calculator,overhead-press-warm-up-calculator,Overhead Press Warm-Up Calculator,acquisition/tool,,,exercise_selection,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_OR_REVIEW_WITH_SEARCH_CONSOLE,/tools/overhead-press-warm-up-calculator,shared source-only cluster: exercise_selection (36 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
/tools/bench-press-1rm-calculator,bench-press-1rm-calculator,Bench Press 1RM Calculator,acquisition/tool,,,progression_and_effort,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_OR_REVIEW_WITH_SEARCH_CONSOLE,/tools/bench-press-1rm-calculator,shared source-only cluster: progression_and_effort (45 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
/tools/squat-1rm-calculator,squat-1rm-calculator,Squat 1RM Calculator,acquisition/tool,,,progression_and_effort,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_OR_REVIEW_WITH_SEARCH_CONSOLE,/tools/squat-1rm-calculator,shared source-only cluster: progression_and_effort (45 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
/tools/deadlift-1rm-calculator,deadlift-1rm-calculator,Deadlift 1RM Calculator,acquisition/tool,,,progression_and_effort,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_OR_REVIEW_WITH_SEARCH_CONSOLE,/tools/deadlift-1rm-calculator,shared source-only cluster: progression_and_effort (45 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
/tools/overhead-press-1rm-calculator,overhead-press-1rm-calculator,Overhead Press 1RM Calculator,acquisition/tool,,,progression_and_effort,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_OR_REVIEW_WITH_SEARCH_CONSOLE,/tools/overhead-press-1rm-calculator,shared source-only cluster: progression_and_effort (45 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
